dataset,setting,partition,source_split,source_row
DAVIS,cold_drug,test,source_train,2925
DAVIS,cold_drug,test,source_test,3105
DAVIS,cold_drug,test,source_test,3116
DAVIS,cold_drug,test,source_test,3127
DAVIS,cold_drug,test,source_test,3084
DAVIS,cold_drug,test,source_test,3111
DAVIS,cold_drug,test,source_test,3061
DAVIS,cold_drug,test,source_train,12285
DAVIS,cold_drug,test,source_train,12296
DAVIS,cold_drug,test,source_train,12307
DAVIS,cold_drug,test,source_train,12264
DAVIS,cold_drug,test,source_train,12291
DAVIS,cold_drug,test,source_train,12241
DAVIS,cold_drug,test,source_train,4397
DAVIS,cold_drug,test,source_train,4408
DAVIS,cold_drug,test,source_train,4419
DAVIS,cold_drug,test,source_train,4376
DAVIS,cold_drug,test,source_train,4403
DAVIS,cold_drug,test,source_train,4353
DAVIS,cold_drug,test,source_train,4873
DAVIS,cold_drug,test,source_train,4884
DAVIS,cold_drug,test,source_train,4895
DAVIS,cold_drug,test,source_train,4852
DAVIS,cold_drug,test,source_train,4879
DAVIS,cold_drug,test,source_train,4829
DAVIS,cold_drug,test,source_train,24185
DAVIS,cold_drug,test,source_train,24196
DAVIS,cold_drug,test,source_train,24207
DAVIS,cold_drug,test,source_train,24164
DAVIS,cold_drug,test,source_train,24191
DAVIS,cold_drug,test,source_train,24141
DAVIS,cold_drug,test,source_test,2289
DAVIS,cold_drug,test,source_test,2300
DAVIS,cold_drug,test,source_test,2311
DAVIS,cold_drug,test,source_test,2268
DAVIS,cold_drug,test,source_test,2295
DAVIS,cold_drug,test,source_test,2245
DAVIS,cold_drug,test,source_train,23573
DAVIS,cold_drug,test,source_train,23584
DAVIS,cold_drug,test,source_train,23595
DAVIS,cold_drug,test,source_train,23552
DAVIS,cold_drug,test,source_train,23579
DAVIS,cold_drug,test,source_train,23529
DAVIS,cold_drug,test,source_train,15617
DAVIS,cold_drug,test,source_train,15628
DAVIS,cold_drug,test,source_train,15639
DAVIS,cold_drug,test,source_train,15596
DAVIS,cold_drug,test,source_train,15623
DAVIS,cold_drug,test,source_train,15573
DAVIS,cold_drug,test,source_train,17317
DAVIS,cold_drug,test,source_train,17328
DAVIS,cold_drug,test,source_train,17339
DAVIS,cold_drug,test,source_train,17296
DAVIS,cold_drug,test,source_train,17323
DAVIS,cold_drug,test,source_train,17273
DAVIS,cold_drug,test,source_train,25001
DAVIS,cold_drug,test,source_train,25069
DAVIS,cold_drug,test,source_train,25012
DAVIS,cold_drug,test,source_train,25080
DAVIS,cold_drug,test,source_train,25023
DAVIS,cold_drug,test,source_train,25091
DAVIS,cold_drug,test,source_train,24980
DAVIS,cold_drug,test,source_train,25048
DAVIS,cold_drug,test,source_train,25007
DAVIS,cold_drug,test,source_train,25075
DAVIS,cold_drug,test,source_train,24957
DAVIS,cold_drug,test,source_train,25025
DAVIS,cold_drug,test,source_train,2153
DAVIS,cold_drug,test,source_train,2164
DAVIS,cold_drug,test,source_train,2175
DAVIS,cold_drug,test,source_train,2132
DAVIS,cold_drug,test,source_train,2159
DAVIS,cold_drug,test,source_train,2109
DAVIS,cold_drug,test,source_train,24525
DAVIS,cold_drug,test,source_train,24536
DAVIS,cold_drug,test,source_train,24547
DAVIS,cold_drug,test,source_train,24504
DAVIS,cold_drug,test,source_train,24531
DAVIS,cold_drug,test,source_train,24481
DAVIS,cold_drug,test,source_train,24593
DAVIS,cold_drug,test,source_train,24604
DAVIS,cold_drug,test,source_train,24615
DAVIS,cold_drug,test,source_train,24572
DAVIS,cold_drug,test,source_train,24599
DAVIS,cold_drug,test,source_train,24549
DAVIS,cold_drug,test,source_train,3989
DAVIS,cold_drug,test,source_train,4000
DAVIS,cold_drug,test,source_train,4011
DAVIS,cold_drug,test,source_train,3968
DAVIS,cold_drug,test,source_train,3995
DAVIS,cold_drug,test,source_train,3945
DAVIS,cold_drug,test,source_train,23845
DAVIS,cold_drug,test,source_train,23856
DAVIS,cold_drug,test,source_train,23867
DAVIS,cold_drug,test,source_train,23824
DAVIS,cold_drug,test,source_train,23851
DAVIS,cold_drug,test,source_train,23801
DAVIS,cold_drug,test,source_train,24729
DAVIS,cold_drug,test,source_train,24740
DAVIS,cold_drug,test,source_train,24751
DAVIS,cold_drug,test,source_train,24708
DAVIS,cold_drug,test,source_train,24735
DAVIS,cold_drug,test,source_train,24685
DAVIS,cold_drug,test,source_train,5009
DAVIS,cold_drug,test,source_train,5020
DAVIS,cold_drug,test,source_train,5031
DAVIS,cold_drug,test,source_train,4988
DAVIS,cold_drug,test,source_train,5015
DAVIS,cold_drug,test,source_train,4965
DAVIS,cold_drug,test,source_train,5077
DAVIS,cold_drug,test,source_train,5088
DAVIS,cold_drug,test,source_train,5099
DAVIS,cold_drug,test,source_train,5056
DAVIS,cold_drug,test,source_train,5083
DAVIS,cold_drug,test,source_train,5033
DAVIS,cold_drug,test,source_train,20241
DAVIS,cold_drug,test,source_train,20252
DAVIS,cold_drug,test,source_train,20263
DAVIS,cold_drug,test,source_train,20220
DAVIS,cold_drug,test,source_train,20247
DAVIS,cold_drug,test,source_train,20197
DAVIS,cold_drug,test,source_test,1541
DAVIS,cold_drug,test,source_test,1552
DAVIS,cold_drug,test,source_test,1563
DAVIS,cold_drug,test,source_test,1520
DAVIS,cold_drug,test,source_test,1547
DAVIS,cold_drug,test,source_test,1497
DAVIS,cold_drug,test,source_train,18541
DAVIS,cold_drug,test,source_train,18552
DAVIS,cold_drug,test,source_train,18563
DAVIS,cold_drug,test,source_train,18520
DAVIS,cold_drug,test,source_train,18547
DAVIS,cold_drug,test,source_train,18497
DAVIS,cold_drug,test,source_train,9429
DAVIS,cold_drug,test,source_train,9440
DAVIS,cold_drug,test,source_train,9451
DAVIS,cold_drug,test,source_train,9408
DAVIS,cold_drug,test,source_train,9435
DAVIS,cold_drug,test,source_train,9385
DAVIS,cold_drug,test,source_train,11673
DAVIS,cold_drug,test,source_train,11684
DAVIS,cold_drug,test,source_train,11695
DAVIS,cold_drug,test,source_train,11652
DAVIS,cold_drug,test,source_train,11679
DAVIS,cold_drug,test,source_train,11629
DAVIS,cold_drug,test,source_train,21533
DAVIS,cold_drug,test,source_train,21544
DAVIS,cold_drug,test,source_train,21555
DAVIS,cold_drug,test,source_train,21512
DAVIS,cold_drug,test,source_train,21539
DAVIS,cold_drug,test,source_train,21489
DAVIS,cold_drug,test,source_train,21941
DAVIS,cold_drug,test,source_train,21952
DAVIS,cold_drug,test,source_train,21963
DAVIS,cold_drug,test,source_train,21920
DAVIS,cold_drug,test,source_train,21947
DAVIS,cold_drug,test,source_train,21897
DAVIS,cold_drug,test,source_train,17657
DAVIS,cold_drug,test,source_train,17668
DAVIS,cold_drug,test,source_train,17679
DAVIS,cold_drug,test,source_train,17636
DAVIS,cold_drug,test,source_train,17663
DAVIS,cold_drug,test,source_train,17613
DAVIS,cold_drug,test,source_train,22621
DAVIS,cold_drug,test,source_train,22632
DAVIS,cold_drug,test,source_train,22643
DAVIS,cold_drug,test,source_train,22600
DAVIS,cold_drug,test,source_train,22627
DAVIS,cold_drug,test,source_train,22577
DAVIS,cold_drug,test,source_train,8613
DAVIS,cold_drug,test,source_train,8624
DAVIS,cold_drug,test,source_train,8635
DAVIS,cold_drug,test,source_train,8592
DAVIS,cold_drug,test,source_train,8619
DAVIS,cold_drug,test,source_train,8569
DAVIS,cold_drug,test,source_train,6097
DAVIS,cold_drug,test,source_train,6108
DAVIS,cold_drug,test,source_train,6119
DAVIS,cold_drug,test,source_train,6076
DAVIS,cold_drug,test,source_train,6103
DAVIS,cold_drug,test,source_train,6053
DAVIS,cold_drug,test,source_train,6029
DAVIS,cold_drug,test,source_train,6040
DAVIS,cold_drug,test,source_train,6051
DAVIS,cold_drug,test,source_train,6008
DAVIS,cold_drug,test,source_train,6035
DAVIS,cold_drug,test,source_train,5985
DAVIS,cold_drug,test,source_train,9293
DAVIS,cold_drug,test,source_train,9304
DAVIS,cold_drug,test,source_train,9315
DAVIS,cold_drug,test,source_train,9272
DAVIS,cold_drug,test,source_train,9299
DAVIS,cold_drug,test,source_train,9249
DAVIS,cold_drug,test,source_train,5145
DAVIS,cold_drug,test,source_train,5156
DAVIS,cold_drug,test,source_train,5167
DAVIS,cold_drug,test,source_train,5124
DAVIS,cold_drug,test,source_train,5151
DAVIS,cold_drug,test,source_train,5101
DAVIS,cold_drug,test,source_train,4465
DAVIS,cold_drug,test,source_train,4476
DAVIS,cold_drug,test,source_train,4487
DAVIS,cold_drug,test,source_train,4444
DAVIS,cold_drug,test,source_train,4471
DAVIS,cold_drug,test,source_train,4421
DAVIS,cold_drug,test,source_train,6301
DAVIS,cold_drug,test,source_train,6312
DAVIS,cold_drug,test,source_train,6323
DAVIS,cold_drug,test,source_train,6280
DAVIS,cold_drug,test,source_train,6307
DAVIS,cold_drug,test,source_train,6257
DAVIS,cold_drug,test,source_train,22689
DAVIS,cold_drug,test,source_train,22700
DAVIS,cold_drug,test,source_train,22711
DAVIS,cold_drug,test,source_train,22668
DAVIS,cold_drug,test,source_train,22695
DAVIS,cold_drug,test,source_train,22645
DAVIS,cold_drug,test,source_test,1065
DAVIS,cold_drug,test,source_test,1076
DAVIS,cold_drug,test,source_test,1087
DAVIS,cold_drug,test,source_test,1044
DAVIS,cold_drug,test,source_test,1071
DAVIS,cold_drug,test,source_test,1021
DAVIS,cold_drug,test,source_test,3649
DAVIS,cold_drug,test,source_test,3660
DAVIS,cold_drug,test,source_test,3671
DAVIS,cold_drug,test,source_test,3628
DAVIS,cold_drug,test,source_test,3655
DAVIS,cold_drug,test,source_test,3605
DAVIS,cold_drug,test,source_train,17385
DAVIS,cold_drug,test,source_train,17396
DAVIS,cold_drug,test,source_train,17407
DAVIS,cold_drug,test,source_train,17364
DAVIS,cold_drug,test,source_train,17391
DAVIS,cold_drug,test,source_train,17341
DAVIS,cold_drug,test,source_train,17725
DAVIS,cold_drug,test,source_train,17736
DAVIS,cold_drug,test,source_train,17747
DAVIS,cold_drug,test,source_train,17704
DAVIS,cold_drug,test,source_train,17731
DAVIS,cold_drug,test,source_train,17681
DAVIS,cold_drug,test,source_test,1133
DAVIS,cold_drug,test,source_test,1144
DAVIS,cold_drug,test,source_test,1155
DAVIS,cold_drug,test,source_test,1112
DAVIS,cold_drug,test,source_test,1139
DAVIS,cold_drug,test,source_test,1089
DAVIS,cold_drug,test,source_train,12557
DAVIS,cold_drug,test,source_train,12568
DAVIS,cold_drug,test,source_train,12579
DAVIS,cold_drug,test,source_train,12536
DAVIS,cold_drug,test,source_train,12563
DAVIS,cold_drug,test,source_train,12513
DAVIS,cold_drug,test,source_test,1745
DAVIS,cold_drug,test,source_test,1756
DAVIS,cold_drug,test,source_test,1767
DAVIS,cold_drug,test,source_test,1724
DAVIS,cold_drug,test,source_test,1751
DAVIS,cold_drug,test,source_test,1701
DAVIS,cold_drug,test,source_train,7253
DAVIS,cold_drug,test,source_train,7264
DAVIS,cold_drug,test,source_train,7275
DAVIS,cold_drug,test,source_train,7232
DAVIS,cold_drug,test,source_train,7259
DAVIS,cold_drug,test,source_train,7209
DAVIS,cold_drug,test,source_train,8545
DAVIS,cold_drug,test,source_train,8556
DAVIS,cold_drug,test,source_train,8567
DAVIS,cold_drug,test,source_train,8524
DAVIS,cold_drug,test,source_train,8551
DAVIS,cold_drug,test,source_train,8501
DAVIS,cold_drug,test,source_test,3309
DAVIS,cold_drug,test,source_test,3320
DAVIS,cold_drug,test,source_test,3331
DAVIS,cold_drug,test,source_test,3288
DAVIS,cold_drug,test,source_test,3315
DAVIS,cold_drug,test,source_test,3265
DAVIS,cold_drug,test,source_train,15141
DAVIS,cold_drug,test,source_train,15152
DAVIS,cold_drug,test,source_train,15163
DAVIS,cold_drug,test,source_train,15120
DAVIS,cold_drug,test,source_train,15147
DAVIS,cold_drug,test,source_train,15097
DAVIS,cold_drug,test,source_test,861
DAVIS,cold_drug,test,source_test,872
DAVIS,cold_drug,test,source_test,883
DAVIS,cold_drug,test,source_test,840
DAVIS,cold_drug,test,source_test,867
DAVIS,cold_drug,test,source_test,817
DAVIS,cold_drug,test,source_train,16297
DAVIS,cold_drug,test,source_train,16308
DAVIS,cold_drug,test,source_train,16319
DAVIS,cold_drug,test,source_train,16276
DAVIS,cold_drug,test,source_train,16303
DAVIS,cold_drug,test,source_train,16253
DAVIS,cold_drug,test,source_train,17589
DAVIS,cold_drug,test,source_train,17600
DAVIS,cold_drug,test,source_train,17611
DAVIS,cold_drug,test,source_train,17568
DAVIS,cold_drug,test,source_train,17595
DAVIS,cold_drug,test,source_train,17545
DAVIS,cold_drug,test,source_train,14529
DAVIS,cold_drug,test,source_train,14540
DAVIS,cold_drug,test,source_train,14551
DAVIS,cold_drug,test,source_train,14508
DAVIS,cold_drug,test,source_train,14535
DAVIS,cold_drug,test,source_train,14485
DAVIS,cold_drug,test,source_test,3717
DAVIS,cold_drug,test,source_test,3728
DAVIS,cold_drug,test,source_test,3739
DAVIS,cold_drug,test,source_test,3696
DAVIS,cold_drug,test,source_test,3723
DAVIS,cold_drug,test,source_test,3673
DAVIS,cold_drug,test,source_train,19697
DAVIS,cold_drug,test,source_train,19708
DAVIS,cold_drug,test,source_train,19719
DAVIS,cold_drug,test,source_train,19676
DAVIS,cold_drug,test,source_train,19703
DAVIS,cold_drug,test,source_train,19653
DAVIS,cold_drug,test,source_train,19561
DAVIS,cold_drug,test,source_train,19572
DAVIS,cold_drug,test,source_train,19583
DAVIS,cold_drug,test,source_train,19540
DAVIS,cold_drug,test,source_train,19567
DAVIS,cold_drug,test,source_train,19517
DAVIS,cold_drug,test,source_train,18269
DAVIS,cold_drug,test,source_train,18280
DAVIS,cold_drug,test,source_train,18291
DAVIS,cold_drug,test,source_train,18248
DAVIS,cold_drug,test,source_train,18275
DAVIS,cold_drug,test,source_train,18225
DAVIS,cold_drug,test,source_train,6641
DAVIS,cold_drug,test,source_train,6652
DAVIS,cold_drug,test,source_train,6663
DAVIS,cold_drug,test,source_train,6620
DAVIS,cold_drug,test,source_train,6647
DAVIS,cold_drug,test,source_train,6597
DAVIS,cold_drug,test,source_train,19629
DAVIS,cold_drug,test,source_train,19640
DAVIS,cold_drug,test,source_train,19651
DAVIS,cold_drug,test,source_train,19608
DAVIS,cold_drug,test,source_train,19635
DAVIS,cold_drug,test,source_train,19585
DAVIS,cold_drug,test,source_train,1337
DAVIS,cold_drug,test,source_train,1348
DAVIS,cold_drug,test,source_train,1359
DAVIS,cold_drug,test,source_train,1316
DAVIS,cold_drug,test,source_train,1343
DAVIS,cold_drug,test,source_train,1293
DAVIS,cold_drug,test,source_train,1881
DAVIS,cold_drug,test,source_train,1892
DAVIS,cold_drug,test,source_train,1903
DAVIS,cold_drug,test,source_train,1860
DAVIS,cold_drug,test,source_train,1887
DAVIS,cold_drug,test,source_train,1837
DAVIS,cold_drug,test,source_test,4125
DAVIS,cold_drug,test,source_test,4136
DAVIS,cold_drug,test,source_test,4147
DAVIS,cold_drug,test,source_test,4104
DAVIS,cold_drug,test,source_test,4131
DAVIS,cold_drug,test,source_test,4081
DAVIS,cold_drug,test,source_train,14325
DAVIS,cold_drug,test,source_train,14336
DAVIS,cold_drug,test,source_train,14347
DAVIS,cold_drug,test,source_train,14304
DAVIS,cold_drug,test,source_train,14331
DAVIS,cold_drug,test,source_train,14281
DAVIS,cold_drug,test,source_test,4329
DAVIS,cold_drug,test,source_test,4340
DAVIS,cold_drug,test,source_test,4351
DAVIS,cold_drug,test,source_test,4308
DAVIS,cold_drug,test,source_test,4335
DAVIS,cold_drug,test,source_test,4285
DAVIS,cold_drug,test,source_train,20173
DAVIS,cold_drug,test,source_train,20184
DAVIS,cold_drug,test,source_train,20195
DAVIS,cold_drug,test,source_train,20152
DAVIS,cold_drug,test,source_train,20179
DAVIS,cold_drug,test,source_train,20129
DAVIS,cold_drug,test,source_train,10653
DAVIS,cold_drug,test,source_train,10664
DAVIS,cold_drug,test,source_train,10675
DAVIS,cold_drug,test,source_train,10632
DAVIS,cold_drug,test,source_train,10659
DAVIS,cold_drug,test,source_train,10609
DAVIS,cold_drug,test,source_train,11401
DAVIS,cold_drug,test,source_train,11412
DAVIS,cold_drug,test,source_train,11423
DAVIS,cold_drug,test,source_train,11380
DAVIS,cold_drug,test,source_train,11407
DAVIS,cold_drug,test,source_train,11357
DAVIS,cold_drug,test,source_train,14801
DAVIS,cold_drug,test,source_train,14812
DAVIS,cold_drug,test,source_train,14823
DAVIS,cold_drug,test,source_train,14780
DAVIS,cold_drug,test,source_train,14807
DAVIS,cold_drug,test,source_train,14757
DAVIS,cold_drug,test,source_train,24865
DAVIS,cold_drug,test,source_train,24933
DAVIS,cold_drug,test,source_train,24876
DAVIS,cold_drug,test,source_train,24944
DAVIS,cold_drug,test,source_train,24887
DAVIS,cold_drug,test,source_train,24955
DAVIS,cold_drug,test,source_train,24844
DAVIS,cold_drug,test,source_train,24912
DAVIS,cold_drug,test,source_train,24871
DAVIS,cold_drug,test,source_train,24939
DAVIS,cold_drug,test,source_train,24821
DAVIS,cold_drug,test,source_train,24889
DAVIS,cold_drug,test,source_train,16909
DAVIS,cold_drug,test,source_train,16920
DAVIS,cold_drug,test,source_train,16931
DAVIS,cold_drug,test,source_train,16888
DAVIS,cold_drug,test,source_train,16915
DAVIS,cold_drug,test,source_train,16865
DAVIS,cold_drug,test,source_train,21601
DAVIS,cold_drug,test,source_train,21612
DAVIS,cold_drug,test,source_train,21623
DAVIS,cold_drug,test,source_train,21580
DAVIS,cold_drug,test,source_train,21607
DAVIS,cold_drug,test,source_train,21557
DAVIS,cold_drug,test,source_train,18065
DAVIS,cold_drug,test,source_train,18076
DAVIS,cold_drug,test,source_train,18087
DAVIS,cold_drug,test,source_train,18044
DAVIS,cold_drug,test,source_train,18071
DAVIS,cold_drug,test,source_train,18021
DAVIS,cold_drug,test,source_train,10177
DAVIS,cold_drug,test,source_train,10188
DAVIS,cold_drug,test,source_train,10199
DAVIS,cold_drug,test,source_train,10156
DAVIS,cold_drug,test,source_train,10183
DAVIS,cold_drug,test,source_train,10133
DAVIS,cold_drug,test,source_train,10245
DAVIS,cold_drug,test,source_train,10256
DAVIS,cold_drug,test,source_train,10267
DAVIS,cold_drug,test,source_train,10224
DAVIS,cold_drug,test,source_train,10251
DAVIS,cold_drug,test,source_train,10201
DAVIS,cold_drug,test,source_test,4193
DAVIS,cold_drug,test,source_test,4204
DAVIS,cold_drug,test,source_test,4215
DAVIS,cold_drug,test,source_test,4172
DAVIS,cold_drug,test,source_test,4199
DAVIS,cold_drug,test,source_test,4149
DAVIS,cold_drug,test,source_train,11945
DAVIS,cold_drug,test,source_train,11956
DAVIS,cold_drug,test,source_train,11967
DAVIS,cold_drug,test,source_train,11924
DAVIS,cold_drug,test,source_train,11951
